
Data was saved using Vista Data Vision
Saved: 2018-08-24 18:55:26

Time Period: 2017-01-01 00:00:00 - 2018-01-01 00:00:00

Time,Oceano Dunes: 10m StandevWS[N/A],Oceano Dunes: 10m-2m WS[N/A],Oceano Dunes: 10m-7m WS[N/A],Oceano Dunes: 2m StandevWS[N/A],Oceano Dunes: 7m StandevWS[N/A],Oceano Dunes: Battery Voltage[V],Oceano Dunes: Relative Humidity[%RH],Oceano Dunes: Sensit Kinetic Energy[N/A],Oceano Dunes: Sensit Particle Count[Counts],Oceano Dunes: Sigma Theta (CSI) 10m[°],Oceano Dunes: Sigma Theta (CSI) 2m[°],Oceano Dunes: Sigma Theta (CSI) 7m[°],Oceano Dunes: Sigma Theta (Yam) 10m[°],Oceano Dunes: Sigma Theta (Yam) 2m[°],Oceano Dunes: Sigma Theta (Yam) 7m[°],Oceano Dunes: SWD 10m[°],Oceano Dunes: SWD 7m[°],Oceano Dunes: SWD 2m[°],Oceano Dunes: SWS 10m[m/s],Oceano Dunes: SWS 10m[m/s],Oceano Dunes: SWS 2m[m/s],Oceano Dunes: SWS 2m[m/s],Oceano Dunes: SWS 7m[m/s],Oceano Dunes: SWS 7m[m/s],Oceano Dunes: Temperature[°C],Oceano Dunes: Tower S1 10m Wind Speed[m/s],Oceano Dunes: Tower S1 RH[%RH],Oceano Dunes: Tower S1 Temperature[°C],Oceano Dunes: Tower S1 Wind Direction[°],Oceano Dunes: VWD 10m[°],Oceano Dunes: VWD 2m[°],Oceano Dunes: VWD 7m[°],Oceano Dunes: VWS 10m[m/s],Oceano Dunes: VWS 2m[m/s],Oceano Dunes: VWS 7m[m/s],Oceano Dunes: WS Gust 10m[m/s],Oceano Dunes: WS Gust 2m[m/s],Oceano Dunes: WS Gust 7m[m/s],Oceano Dunes: WS Gust Time 10m[N/A],Oceano Dunes: WS Gust Time 2m[N/A],Oceano Dunes: WS Gust Time 7m[N/A]
2017-08-17 09:00:00,26.751198030281,12.287999868393,12.067999601364,-3.7348800743771,-2.1505799015594,12.57,86,0,0,13.38,114.6,114.5,11.9,0.372,0.219,285.2,340.5,332,2.248,2.248,-10.04,-10.04,-9.82,-9.82,16.12,2.248,86,16.12,284.8,284.8,152,160.5,2.186,10.04,9.82,3.753,-9.78,-9.4,,,
2017-08-17 10:00:00,26.937000077248,13.014999628067,12.595000505447,-2.6660197678614,-4.7108600480699,13.08,84.2,0,0,9.14,114.6,114.6,8.2,0.274,0.506,266.5,342.1,332.5,3.285,3.285,-9.73,-9.73,-9.31,-9.31,16.4,3.285,84.2,16.4,266.3,266.3,152.5,162.1,3.243,9.73,9.31,4.385,-9.69,-9.26,,,
2017-08-17 11:00:00,27.05757644627,13.591999769211,13.261999845505,-4.0195800208282,-4.1863498096108,13.61,82.3,0,0,7.888,114.6,114.6,7.098,0.411,0.443,271.2,342,332.5,3.812,3.812,-9.78,-9.78,-9.45,-9.45,16.81,3.812,82.3,16.81,271.5,271.5,152.5,162,3.776,9.78,9.45,5.069,-9.73,-9.34,,,
2017-08-17 12:00:00,27.012469154552,14.520999908447,14.33099937439,-4.354880137558,-2.6173698165464,13.24,82.2,0,0,5.897,114.6,114.6,5.871,0.439,0.269,270.9,341.4,332.3,4.601,4.601,-9.92,-9.92,-9.73,-9.73,17.06,4.601,82.2,17.06,270.9,270.9,152.3,161.4,4.577,9.92,9.73,5.849,-9.83,-9.56,,,
2017-08-17 13:00:00,27.37725856382,14.5609998703,14.380999565125,-4.6723198963928,-3.6037999617577,13.21,80.7,0,0,5.958,114.6,114.6,5.899,0.471,0.37,278.2,341.3,332.2,4.641,4.641,-9.92,-9.92,-9.74,-9.74,17.34,4.641,80.7,17.34,278.2,278.2,152.2,161.3,4.616,9.92,9.74,6.037,-9.86,-9.64,,,
2017-08-17 14:00:00,29.769893047386,13.923000335693,13.682999610901,-3.8160901491976,-4.6892999417305,13.25,80.3,0,0,7.891,114.6,114.5,7.238,0.389,0.49,272.2,341.8,332.4,4.113,4.113,-9.81,-9.81,-9.57,-9.57,17.42,4.113,80.3,17.42,272.2,272.2,152.4,161.8,4.074,9.81,9.57,5.472,-9.77,-9.53,,,
2017-08-17 15:00:00,27.764999270439,13.520000457764,13.279999732971,-4.7579901111221,-2.6588700595546,13.31,80.4,0,0,7.824,114.6,114.6,7.404,0.487,0.279,262.2,342,332.4,3.75,3.75,-9.77,-9.77,-9.53,-9.53,17.43,3.75,80.4,17.43,262.4,262.4,152.4,162,3.715,9.77,9.53,5.257,-9.75,-9.51,,,
2017-08-17 16:00:00,27.750699405003,13.615000009537,13.3850004673,-3.6270000860095,-3.9222401931381,13.35,81.1,0,0,9.42,114.6,114.6,7.18,0.372,0.412,266.3,342.1,332.5,3.865,3.865,-9.75,-9.75,-9.52,-9.52,17.47,3.865,81.1,17.47,266.1,266.1,152.5,162.1,3.813,9.75,9.51,5.042,-9.72,-9.48,,,
2017-08-17 17:00:00,23.353599420929,13.139999628067,12.950000047684,-3.4016998697996,-3.9163500424266,12.81,82.9,0,0,8.61,114.6,114.6,7.12,0.345,0.405,265.5,341.7,332.3,3.28,3.28,-9.86,-9.86,-9.67,-9.67,17.24,3.28,82.9,17.24,265.9,265.9,152.3,161.7,3.243,9.86,9.67,4.652,-9.77,-9.56,,,
2017-08-17 18:00:00,21.947770150166,12.611000299454,12.510999917984,-2.9346000125647,-2.7859999584556,12.7,85.3,0,0,13.44,114.6,114.6,8.57,0.292,0.28,245.9,340.9,332,2.561,2.561,-10.05,-10.05,-9.95,-9.95,16.78,2.561,85.3,16.78,246.6,246.6,152,160.9,2.491,10.05,9.95,3.98,-9.94,-9.77,,,
2017-08-17 19:00:00,15.907172629765,12.394000530243,12.414000034332,-3.0002102105999,-3.3882400685644,12.65,86.9,3,1,8.24,114.6,114.6,7.633,0.291,0.328,236.8,339.6,331.9,2.084,2.084,-10.31,-10.31,-10.33,-10.33,16.36,2.084,86.9,16.36,237.1,237.1,151.9,159.6,2.062,10.31,10.33,3.134,-10.16,-10.12,,,
2017-08-17 20:00:00,14.460560110512,11.823999762535,11.943999648094,-2.7273998404503,-4.7214497713327,12.63,89.1,0,0,12.26,114.6,114.6,10.84,0.26,0.445,224.7,338.3,331.8,1.334,1.334,-10.49,-10.49,-10.61,-10.61,16.09,1.334,89.1,16.09,225.6,225.6,151.8,158.3,1.304,10.49,10.61,2.354,-10.44,-10.53,,,
2017-08-17 21:00:00,9.3456819956713,11.758000016212,11.888000130653,-3.5175000876188,-2.5830900354123,12.62,90,0,0,7.813,114.6,114.6,7.429,0.335,0.243,215.1,338,331.7,1.258,1.258,-10.5,-10.5,-10.63,-10.63,15.96,1.258,90,15.96,215.3,215.3,151.7,158,1.247,10.5,10.63,1.843,-10.48,-10.6,,,
2017-08-17 22:00:00,17.262799756241,11.52999997139,11.649999856949,-3.4544999599457,-4.4179200435448,12.61,90.8,0,0,28.53,114.6,114.6,16.76,0.329,0.416,196,338,331.7,1.03,1.03,-10.5,-10.5,-10.62,-10.62,15.78,1.03,90.8,15.78,199.9,199.9,151.7,158,0.903,10.5,10.62,1.843,-10.47,-10.6,,,
2017-08-17 23:00:00,8.8234501946449,12.544000148773,12.683999538422,-3.2599499055028,-3.6345998955607,12.59,91.9,0,0,7.475,114.6,114.6,4.425,0.309,0.34,119.2,337.7,331.7,1.994,1.994,-10.55,-10.55,-10.69,-10.69,14.76,1.994,91.9,14.76,118.8,118.8,151.7,157.7,1.977,10.55,10.69,2.772,-10.49,-10.62,,,
2017-08-18 00:00:00,7.8650881333942,12.382000207901,12.542000055313,-2.9016599256659,-4.547250084579,12.58,92.9,0,0,8.1,114.6,114.6,4.389,0.274,0.423,114.7,337.4,331.7,1.792,1.792,-10.59,-10.59,-10.75,-10.75,14.48,1.792,92.9,14.48,115.9,115.9,151.7,157.4,1.774,10.59,10.75,3.055,-10.56,-10.71,,,
2017-08-18 01:00:00,8.8095243466387,11.90399992466,12.074000000954,-4.1630398462629,-3.5283299026322,12.57,93.8,0,0,10,114.6,114.6,6.861,0.392,0.327,98.5,337.2,331.7,1.284,1.284,-10.62,-10.62,-10.79,-10.79,14.17,1.284,93.8,14.17,99.6,99.6,151.7,157.2,1.264,10.62,10.79,2.032,-10.59,-10.75,,,
2017-08-18 02:00:00,13.290749520063,12.251000285149,12.43099963665,-4.298560288372,-5.052939940033,12.55,94.7,0,0,10.41,114.6,114.6,8.25,0.404,0.467,73.12,337.1,331.7,1.611,1.611,-10.64,-10.64,-10.82,-10.82,13.83,1.611,94.7,13.83,73.12,73.12,151.7,157.1,1.584,10.64,10.82,2.153,-10.62,-10.78,,,
2017-08-18 03:00:00,9.9592637323723,12.043999791145,12.224000096321,-3.7523199259567,-4.8563202182579,12.54,95,0,0,8.29,114.6,114.6,7.196,0.352,0.448,51.55,337,331.7,1.384,1.384,-10.66,-10.66,-10.84,-10.84,13.7,1.384,95,13.7,51.21,51.21,151.7,157,1.369,10.66,10.84,1.884,-10.63,-10.81,,,
2017-08-18 04:00:00,9.1413726162701,12.315999627113,12.495999932289,-4.0301298851323,-3.3370900866723,12.52,94,0,0,16,114.6,114.6,5.622,0.377,0.307,49.52,336.9,331.7,1.626,1.626,-10.69,-10.69,-10.87,-10.87,13.39,1.626,94,13.39,48.27,48.27,151.7,156.9,1.562,10.69,10.87,2.234,-10.67,-10.83,,,
2017-08-18 05:00:00,13.305709121027,12.356999754906,12.556999564171,-4.493999779582,-3.7822998988152,12.5,94.2,0,0,18.46,114.6,114.6,8.03,0.42,0.347,107.5,336.8,331.7,1.657,1.657,-10.7,-10.7,-10.9,-10.9,13.26,1.657,94.2,13.26,107.8,107.8,151.7,156.8,1.571,10.7,10.9,2.45,-10.67,-10.86,,,
2017-08-18 06:00:00,7.8814709192076,12.302999854088,12.472999930382,-4.4771997961283,-2.8374599206233,12.48,96,0,0,6.23,114.6,114.6,4.797,0.42,0.262,130.3,337,331.7,1.643,1.643,-10.66,-10.66,-10.83,-10.83,13.54,1.643,96,13.54,130.3,130.3,151.7,157,1.634,10.66,10.83,2.261,-10.62,-10.77,,,
2017-08-18 07:00:00,15.140029497356,11.971000432968,12.070999860764,-2.7667200520325,-3.7096798401546,12.48,96.7,0,0,11.8,114.6,114.6,10.73,0.262,0.348,132.9,337.6,331.6,1.411,1.411,-10.56,-10.56,-10.66,-10.66,14.31,1.411,96.7,14.31,131.3,131.3,151.6,157.6,1.381,10.56,10.66,2.288,-10.45,-10.51,,,
2017-08-18 08:00:00,23.471261596432,12.09800028801,12.027999639511,-3.3037200418997,-2.7818699048805,12.52,92.6,0,0,21.27,114.6,114.5,12.77,0.322,0.273,150.1,339.3,331.7,1.838,1.838,-10.26,-10.26,-10.19,-10.19,15.76,1.838,92.6,15.76,151.8,151.8,151.7,159.3,1.712,10.26,10.19,3.605,-9.97,-9.7,,,
2017-08-18 09:00:00,39.372000844955,12.775000095367,12.43499994278,-2.7960399570084,-3.1577399896479,12.78,89.2,0,0,15.43,114.6,114.6,13.6,0.283,0.331,256.2,341.4,332.2,2.895,2.895,-9.88,-9.88,-9.54,-9.54,16.34,2.895,89.2,16.34,258.4,258.4,152.2,161.4,2.79,9.88,9.54,4.195,-9.78,-9.39,,,
2017-08-18 10:00:00,21.170449499084,14.282000541687,13.921999931335,-4.2281101247215,-3.8461499719381,13.09,87,0,0,5.155,114.6,114.6,4.734,0.431,0.407,269.6,341.9,332.4,4.472,4.472,-9.81,-9.81,-9.45,-9.45,16.84,4.472,87,16.84,269.7,269.7,152.4,161.9,4.454,9.81,9.45,5.674,-9.77,-9.37,,,
2017-08-18 11:00:00,25.138751487732,14.409999847412,14.140000343323,-4.3778399039841,-3.692149967289,13.6,86.6,0,0,7.373,114.6,114.6,5.525,0.444,0.385,276.6,341.7,332.4,4.55,4.55,-9.86,-9.86,-9.59,-9.59,17.07,4.55,86.6,17.07,276.8,276.8,152.4,161.7,4.513,9.86,9.59,5.849,-9.83,-9.51,,,
2017-08-18 12:00:00,27.715312841618,14.496999740601,14.296999931335,-2.5145999833584,-3.6374999284744,13.22,86.2,0,0,7.486,114.6,114.6,6.029,0.254,0.375,269.5,341.5,332.3,4.597,4.597,-9.9,-9.9,-9.7,-9.7,17.2,4.597,86.2,17.2,269.5,269.5,152.3,161.5,4.558,9.9,9.7,6.131,-9.86,-9.67,,,
2017-08-18 13:00:00,26.293555448433,14.241000652313,14.011000156403,-4.6989902220464,-4.5792398219204,13.23,84.8,0,0,6.031,114.6,114.6,5.934,0.479,0.478,262,341.8,332.4,4.431,4.431,-9.81,-9.81,-9.58,-9.58,17.4,4.431,84.8,17.4,262,262,152.4,161.8,4.406,9.81,9.58,5.849,-9.72,-9.45,,,
2017-08-18 14:00:00,28.714327004646,14.026999950409,13.776999950409,-4.1492398932076,-4.0237598554397,13.3,83.5,0,0,7.495,114.6,114.6,6.698,0.426,0.424,255.6,342.1,332.5,4.287,4.287,-9.74,-9.74,-9.49,-9.49,17.45,4.287,83.5,17.45,255.7,255.7,152.5,162.1,4.251,9.74,9.49,5.472,-9.72,-9.45,,,
2017-08-18 15:00:00,25.459895139126,13.963000297546,13.743000030518,-4.1424801451755,-4.4694000391722,13.32,83.3,0,0,6.437,114.6,114.6,6.072,0.424,0.468,258.9,342,332.4,4.193,4.193,-9.77,-9.77,-9.55,-9.55,17.46,4.193,83.3,17.46,258.8,258.8,152.4,162,4.167,9.77,9.55,5.472,-9.75,-9.52,,,
2017-08-18 16:00:00,25.250044264061,13.571000576019,13.35100030899,-4.2694902629352,-4.5553500727653,13.39,83.5,0,0,7.079,114.6,114.6,6.643,0.437,0.477,256.2,342,332.4,3.801,3.801,-9.77,-9.77,-9.55,-9.55,17.39,3.801,83.5,17.39,256,256,152.4,162,3.772,9.77,9.55,5.203,-9.75,-9.51,,,
2017-08-18 17:00:00,22.276695978741,13.353999853134,13.173999547958,-4.1552699894714,-3.3139799304199,12.81,84.4,0,0,6.511,114.6,114.6,6.394,0.421,0.342,259.5,341.7,332.3,3.484,3.484,-9.87,-9.87,-9.69,-9.69,17.24,3.484,84.4,17.24,259.4,259.4,152.3,161.7,3.462,9.87,9.69,4.867,-9.8,-9.59,,,
2017-08-18 18:00:00,22.948823844315,13.161999702454,13.062000274658,-3.202259790113,-2.7417501328588,12.71,85.7,0,0,7.623,114.6,114.6,7.422,0.318,0.275,267.4,340.8,332,3.092,3.092,-10.07,-10.07,-9.97,-9.97,16.95,3.092,85.7,16.95,267.5,267.5,152,160.8,3.064,10.07,9.97,4.37,-9.94,-9.77,,,
2017-08-18 19:00:00,21.324798127438,13.039000034332,13.078999996185,-2.8021400191641,-3.6226201117086,12.66,88.3,2,1,9.41,114.6,114.6,7.901,0.271,0.349,254.4,339.4,331.7,2.699,2.699,-10.34,-10.34,-10.38,-10.38,16.42,2.699,88.3,16.42,254.7,254.7,151.7,159.4,2.662,10.34,10.38,4.21,-10.19,-10.17,,,
2017-08-18 20:00:00,19.498486853184,13.183000564575,13.312999725342,-2.7667602407837,-2.8435497889638,12.63,91.5,0,0,9.37,114.6,114.6,7.322,0.263,0.267,267.9,338.2,331.8,2.663,2.663,-10.52,-10.52,-10.65,-10.65,15.97,2.663,91.5,15.97,267.9,267.9,151.8,158.2,2.627,10.52,10.65,3.833,-10.48,-10.56,,,
2017-08-18 21:00:00,25.342919277506,12.005999684334,12.146000027657,-3.4222497876883,-3.9692401225066,12.62,93.6,0,0,73.19,114.6,114.6,17.17,0.325,0.372,180.1,337.9,331.7,1.476,1.476,-10.53,-10.53,-10.67,-10.67,15.79,1.476,93.6,15.79,260.8,260.8,151.7,157.9,0.271,10.53,10.67,2.893,-10.51,-10.64,,,
2017-08-18 22:00:00,20.567319019966,12.936000108719,13.075999498367,-3.270500084281,-3.6452897575116,12.61,94.4,0,0,11.46,114.6,114.6,8.62,0.31,0.341,101.5,337.8,331.7,2.386,2.386,-10.55,-10.55,-10.69,-10.69,15.27,2.386,94.4,15.27,102.7,102.7,151.7,157.8,2.339,10.55,10.69,3.323,-10.53,-10.67,,,
2017-08-18 23:00:00,13.357855533619,12.41500043869,12.554999828339,-3.4214401460266,-4.8363998296022,12.6,95,0,0,9.53,114.6,114.6,7.201,0.324,0.452,107.9,337.7,331.7,1.855,1.855,-10.56,-10.56,-10.7,-10.7,14.96,1.855,95,14.96,108.7,108.7,151.7,157.7,1.829,10.56,10.7,3.162,-10.53,-10.67,,,
2017-08-19 00:00:00,13.783467632944,12.398000359535,12.568000435829,-4.4202001135826,-4.9434301176739,12.59,95.7,0,0,7.87,114.6,114.6,7.666,0.417,0.459,97.4,337.4,331.7,1.798,1.798,-10.6,-10.6,-10.77,-10.77,14.49,1.798,95.7,14.49,97.9,97.9,151.7,157.4,1.781,10.6,10.77,3.217,-10.56,-10.72,,,
2017-08-19 01:00:00,15.283614593277,12.534999847412,12.694999694824,-4.43916008636,-5.5624795692158,12.57,96.2,0,0,12.53,114.6,114.6,7.981,0.418,0.516,74.25,337.3,331.7,1.915,1.915,-10.62,-10.62,-10.78,-10.78,14.54,1.915,96.2,14.54,75.08,75.08,151.7,157.3,1.87,10.62,10.78,2.907,-10.59,-10.75,,,
2017-08-19 02:00:00,15.487200250435,12.521999597549,12.682000398636,-4.7002297290158,-4.9003503495097,12.56,96.8,0,0,9.53,114.6,114.6,8.1,0.443,0.455,82.9,337.3,331.7,1.912,1.912,-10.61,-10.61,-10.77,-10.77,14.37,1.912,96.8,14.37,83.6,83.6,151.7,157.3,1.885,10.62,10.77,3.015,-10.59,-10.75,,,
2017-08-19 03:00:00,11.489919927673,11.990999698639,12.131000041962,-4.604739696691,-3.160499997437,12.54,97.6,0,0,9.97,114.6,114.6,8.32,0.434,0.294,94.4,337.4,331.7,1.381,1.381,-10.61,-10.61,-10.75,-10.75,14.48,1.381,97.6,14.48,92.4,92.4,151.7,157.4,1.36,10.61,10.75,3.136,-10.56,-10.69,,,
2017-08-19 04:00:00,9.683280646683,10.755999967456,10.856000348926,-2.7930998391151,-4.5964802675438,12.52,97.7,0,0,62.25,114.6,114.6,44.83,0.265,0.432,105.7,337.8,331.7,0.216,0.216,-10.54,-10.54,-10.64,-10.64,14.97,0.216,97.7,14.97,14.73,14.73,151.7,157.8,0.088,10.54,10.64,1.588,-10.51,-10.59,,,
2017-08-19 05:00:00,43.325939449368,12.31600022316,12.385999917984,-4.0358401229715,-4.4435998292208,12.51,97.6,0,0,26.6,114.6,114.6,23.99,0.384,0.42,279.7,338,331.6,1.806,1.806,-10.51,-10.51,-10.58,-10.58,15.04,1.806,97.6,15.04,273.3,273.3,151.6,158,1.611,10.51,10.58,3.364,-10.48,-10.55,,,
2017-08-19 06:00:00,21.622040766678,12.237000226974,12.306999921799,-3.794110097661,-5.1524598417664,12.48,98.1,0,0,16.26,114.6,114.6,12.52,0.361,0.487,243.8,338.1,331.6,1.727,1.727,-10.51,-10.51,-10.58,-10.58,14.91,1.727,98.1,14.91,244.7,244.7,151.6,158.1,1.657,10.51,10.58,2.879,-10.48,-10.55,,,
2017-08-19 07:00:00,13.177079594536,11.822999954224,11.88300037384,-2.3834999799728,-3.4108802815628,12.47,98.3,0,0,13.79,114.6,114.6,9.96,0.227,0.323,238.5,338.1,331.7,1.323,1.323,-10.5,-10.5,-10.56,-10.56,14.93,1.323,98.3,14.93,239,239,151.7,158.1,1.285,10.5,10.56,1.978,-10.45,-10.51,,,
2017-08-19 08:00:00,23.573549239826,11.585000276566,11.604999780655,-4.2137202700067,-4.2740500191569,12.48,97.1,0,0,22.94,114.6,114.6,20.41,0.404,0.409,234.2,338.6,331.6,1.155,1.155,-10.43,-10.43,-10.45,-10.45,15.11,1.155,97.1,15.11,235.9,235.9,151.6,158.6,1.063,10.43,10.45,2.247,-10.37,-10.36,,,
2017-08-19 09:00:00,16.899389021025,11.93099963665,11.88100039959,-2.8792800600243,-2.5264201823938,12.5,95,0,0,14.3,114.6,114.6,10.49,0.279,0.246,266.1,339.2,331.7,1.611,1.611,-10.32,-10.32,-10.27,-10.27,15.42,1.611,95,15.42,266.9,266.9,151.7,159.2,1.561,10.32,10.27,2.421,-10.26,-10.18,,,
2017-08-19 10:00:00,20.087548547936,12.385000228882,12.255000114441,-3.1456199462461,-2.7536999420404,12.56,92.3,0,0,10.22,114.6,114.6,9.11,0.309,0.274,280.7,339.9,331.8,2.205,2.205,-10.18,-10.18,-10.05,-10.05,15.88,2.205,92.3,15.88,280.3,280.3,151.8,159.9,2.17,10.18,10.05,3.349,-10.05,-9.83,,,
2017-08-19 11:00:00,25.43681945961,12.850999832153,12.541000366211,-2.5754599261069,-4.1697601392174,12.83,86.6,0,0,9.77,114.6,114.5,8.42,0.262,0.438,278.9,341.5,332.3,3.021,3.021,-9.83,-9.83,-9.52,-9.52,16.67,3.021,86.6,16.67,278.4,278.4,152.3,161.5,2.977,9.83,9.52,4.397,-9.67,-9.26,,,
2017-08-19 12:00:00,25.733135879673,13.672000169754,13.332000017166,-4.2846402028656,-3.6926399333334,13.49,83.2,4,0,7.136,114.6,114.6,6.578,0.439,0.392,271,342,332.5,3.912,3.912,-9.76,-9.76,-9.42,-9.42,17.25,3.912,83.2,17.25,270.9,270.9,152.5,162,3.882,9.76,9.42,5.123,-9.67,-9.29,,,
2017-08-19 13:00:00,29.333826098179,13.950999736786,13.650999546051,-3.6817198275614,-4.3707198012161,13.21,82.2,0,0,7.207,114.6,114.6,6.966,0.378,0.463,262.9,342,332.5,4.211,4.211,-9.74,-9.74,-9.44,-9.44,17.51,4.211,82.2,17.51,263.1,263.1,152.5,162,4.177,9.74,9.44,5.634,-9.64,-9.3,,,
2017-08-19 14:00:00,28.504079854889,13.635999679565,13.305999755859,-3.7094599385047,-1.9766399386978,13.26,82.4,1,0,10.08,114.6,114.6,7.08,0.386,0.213,272.1,342.5,332.7,4.026,4.026,-9.61,-9.61,-9.28,-9.28,17.76,4.026,82.4,17.76,272.2,272.2,152.7,162.5,3.964,9.61,9.28,5.58,-9.57,-9.24,,,
2017-08-19 15:00:00,27.216999173164,12.911999940872,12.641999483109,-4.0102298953724,-4.653919799881,13.05,82.8,0,0,9.36,114.6,114.6,8.5,0.413,0.493,287.4,342.2,332.5,3.202,3.202,-9.71,-9.71,-9.44,-9.44,17.82,3.202,82.8,17.82,287.1,287.1,152.5,162.2,3.159,9.71,9.44,4.612,-9.64,-9.32,,,
2017-08-19 16:00:00,26.508161403503,12.566000461578,12.356000423431,-3.5854000660539,-4.2705200440693,12.92,83.6,0,0,11.95,114.6,114.6,9.76,0.364,0.443,292.9,341.7,332.3,2.716,2.716,-9.85,-9.85,-9.64,-9.64,17.78,2.716,83.6,17.78,293,293,152.3,161.7,2.657,9.85,9.64,4.168,-9.77,-9.56,,,
2017-08-19 17:00:00,24.905999779701,12.302000284195,12.121999979019,-4.2301801205349,-3.0907500162721,12.8,83.5,0,0,10.62,114.6,114.6,10.5,0.426,0.317,290.9,341.3,332.1,2.372,2.372,-9.93,-9.93,-9.75,-9.75,17.75,2.372,83.5,17.75,290.6,290.6,152.1,161.3,2.331,9.93,9.75,3.792,-9.88,-9.69,,,
2017-08-19 18:00:00,25.659060668411,11.932000160217,11.821999549866,-3.6626701107192,-3.1736397425985,12.69,85.1,0,0,14.19,114.6,114.6,13.93,0.363,0.318,291.2,340.6,332,1.842,1.842,-10.09,-10.09,-9.98,-9.98,17.4,1.842,85.1,17.4,290.7,290.7,152,160.6,1.785,10.09,9.98,3.456,-9.99,-9.83,,,
2017-08-19 19:00:00,38.202359416141,12.304000139236,12.273999452591,-2.7086400457478,-3.2429098719621,12.65,87,0,0,18.51,114.6,114.6,18.69,0.264,0.317,278,339.7,332,2.044,2.044,-10.26,-10.26,-10.23,-10.23,17.04,2.044,87,17.04,277.9,277.9,152,159.7,1.937,10.26,10.23,4.398,-10.18,-10.11,,,
2017-08-19 20:00:00,37.226699574757,11.874999642372,11.874999642372,-4.0041599996948,-1.8369599776649,12.63,88.5,0,0,24.72,114.6,114.6,23.94,0.388,0.178,276.8,339.3,331.9,1.555,1.555,-10.32,-10.32,-10.32,-10.32,16.77,1.555,88.5,16.77,279.1,279.1,151.9,159.3,1.41,10.32,10.32,2.946,-10.29,-10.29,,,
2017-08-19 21:00:00,31.214721139221,11.621999979019,11.632000207901,-4.7001501007438,-4.1049802134228,12.62,89.9,0,0,20.23,114.6,114.6,24.16,0.455,0.397,297.2,339.2,331.8,1.292,1.292,-10.33,-10.33,-10.34,-10.34,16.55,1.292,89.9,16.55,299,299,151.8,159.2,1.211,10.33,10.34,2.852,-10.3,-10.32,,,
2017-08-19 22:00:00,28.309679790802,11.162000179291,11.162000179291,-4.2600800677967,-2.8745200128365,12.61,90.7,0,0,45.68,114.6,114.6,34.44,0.412,0.278,224.4,339.1,331.8,0.822,0.822,-10.34,-10.34,-10.34,-10.34,16.5,0.822,90.7,16.5,230.8,230.8,151.8,159.1,0.561,10.34,10.34,2.206,-10.32,-10.32,,,
2017-08-19 23:00:00,42.423919460373,11.417000412941,11.417000412941,-4.6368003140211,-2.8048500811696,12.6,91.8,0,0,55.01,114.6,114.6,39.76,0.448,0.271,250,339.1,331.8,1.067,1.067,-10.35,-10.35,-10.35,-10.35,16.35,1.067,91.8,16.35,245.9,245.9,151.8,159.1,0.575,10.35,10.35,2.717,-10.32,-10.32,,,
2017-08-20 00:00:00,43.580602044487,11.339999675751,11.339999675751,-2.9007999162197,-2.7350398945427,12.59,93,0,0,44.04,114.6,114.6,44.47,0.28,0.264,192.9,339,331.8,0.98,0.98,-10.36,-10.36,-10.36,-10.36,16.24,0.98,93,16.24,187.7,187.7,151.8,159,0.69,10.36,10.36,2.744,-10.33,-10.34,,,
2017-08-20 01:00:00,22.017960442581,11.946000099182,11.956000328064,-3.8717400006151,-3.6572801010323,12.57,95.2,0,0,17.32,114.6,114.6,14.06,0.373,0.352,223.7,338.9,331.8,1.566,1.566,-10.38,-10.38,-10.39,-10.39,16.01,1.566,95.2,16.01,219.6,219.6,151.8,158.9,1.494,10.38,10.39,3.174,-10.34,-10.34,,,
2017-08-20 02:00:00,21.632839303169,11.496999621391,11.527000308037,-3.8999998569489,-2.0338499849081,12.56,96.3,0,0,24.42,114.6,114.6,19.72,0.375,0.195,234.5,338.7,331.8,1.097,1.097,-10.4,-10.4,-10.43,-10.43,15.82,1.097,96.3,15.82,232.2,232.2,151.8,158.7,0.997,10.4,10.43,2.368,-10.37,-10.4,,,
2017-08-20 03:00:00,9.6006673698254,12.128000020981,12.157999753952,-3.740780000062,-3.6052499217391,12.55,98.4,0,0,5.759,114.6,114.6,5.621,0.359,0.345,233.7,338.6,331.8,1.708,1.708,-10.42,-10.42,-10.45,-10.45,15.61,1.708,98.4,15.61,233.2,233.2,151.8,158.6,1.7,10.42,10.45,2.476,-10.4,-10.41,,,
2017-08-20 04:00:00,7.0571949077177,11.480999827385,11.510999560356,-3.5320999305487,-3.7413597666168,12.51,100,0,0,11.29,114.6,114.6,6.845,0.338,0.357,239,338.5,331.8,1.031,1.031,-10.45,-10.45,-10.48,-10.48,15.54,1.031,100,15.54,236.6,236.6,151.8,158.5,1.011,10.45,10.48,1.561,-10.43,-10.45,,,
2017-08-20 05:00:00,17.302999910831,11.14500027895,11.175000011921,-3.2958802481246,-4.3618199710178,12.49,100,0,0,17.87,114.6,114.6,24.2,0.316,0.417,21.99,338.5,331.8,0.715,0.715,-10.43,-10.43,-10.46,-10.46,15.63,0.715,100,15.63,29.27,29.27,151.8,158.5,0.681,10.43,10.47,1.507,-10.4,-10.43,,,
